gene.id	cdna.length
FBgn0034739	1071
FBgn0030114	2851
FBgn0052672	1211
FBgn0030158	667
FBgn0030215	665
FBgn0030157	735
FBgn0034858	2034
FBgn0017566	2543
FBgn0030089	4630
FBgn0010078	544
FBgn0013272	4228
FBgn0028341	2969
FBgn0014466	1132
FBgn0034724	1114
FBgn0034842	1107
FBgn0029965	2004
FBgn0034877	592
FBgn0029970	2507
FBgn0034618	5092
FBgn0029935	1970
FBgn0030170	3661
FBgn0034572	2996
FBgn0040063	1147
FBgn0050296	2395
FBgn0052732	2152
FBgn0050284	1078
FBgn0030136	521
FBgn0030080	354
FBgn0026261	979
FBgn0041234	1221
FBgn0052704	2811
FBgn0029893	4658
FBgn0030174	1848
FBgn0052835	797
FBgn0034712	1716
FBgn0034661	1506
FBgn0030200	735
FBgn0040319	3425
FBgn0034626	1050
FBgn0052733	474
FBgn0030174	2044
FBgn0020653	1916
FBgn0034611	2214
FBgn0030223	2796
FBgn0052707	2617
FBgn0034786	5535
FBgn0003175	6847
FBgn0021979	1900
FBgn0026369	4532
FBgn0034567	2546
FBgn0026206	5253
FBgn0030181	498
FBgn0050196	495
FBgn0030033	3426
FBgn0003204	3132
FBgn0050201	82
FBgn0030109	2958
FBgn0034576	710
FBgn0034717	3320
FBgn0034866	1236
FBgn0034792	2787
FBgn0050404	1627
FBgn0034797	5068
FBgn0030051	1558
FBgn0053223	1114
FBgn0003748	3006
FBgn0010292	1516
FBgn0030101	1315
FBgn0026415	1572
FBgn0030073	1063
FBgn0000326	1824
FBgn0029896	3610
FBgn0040087	2750
FBgn0034588	2316
FBgn0034553	1798
FBgn0050192	386
FBgn0030142	1757
FBgn0034563	442
FBgn0050195	571
FBgn0034784	1569
FBgn0025864	6093
FBgn0029997	2927
FBgn0041235	1194
FBgn0034665	1194
FBgn0050208	72
FBgn0030196	1390
FBgn0034703	1710
FBgn0030114	2344
FBgn0034687	1562
FBgn0034705	1148
FBgn0034631	2991
FBgn0029943	1413
FBgn0040660	595
FBgn0261284	714
FBgn0029947	1091
FBgn0004657	4040
FBgn0029915	730
FBgn0034723	2961
FBgn0030089	4665
FBgn0030058	1002
FBgn0050194	2631
FBgn0000711	2571
FBgn0029958	1941
FBgn0000008	4831
FBgn0026144	2167
FBgn0030186	1353
FBgn0030078	1810
FBgn0040928	1049
FBgn0016726	328
FBgn0034602	1628
FBgn0034651	646
FBgn0034570	5906
FBgn0034664	761
FBgn0034869	588
FBgn0034656	3361
FBgn0029903	5806
FBgn0028480	2140
FBgn0034743	579
FBgn0050293	1648
FBgn0030004	2562
FBgn0034802	2362
FBgn0050269	573
FBgn0011661	2027
FBgn0034770	657
FBgn0040660	704
FBgn0029896	3239
FBgn0052686	3536
FBgn0030017	1829
FBgn0052700	1857
FBgn0050392	1138
FBgn0029888	1322
FBgn0028331	2555
FBgn0034858	2099
FBgn0019929	1428
FBgn0030001	2456
FBgn0034601	821
FBgn0034566	2626
FBgn0034691	4261
FBgn0029969	1486
FBgn0029905	2518
FBgn0014465	2725
FBgn0030090	1893
FBgn0029996	2278
FBgn0030222	2914
FBgn0030221	871
FBgn0030039	1037
FBgn0029963	1712
FBgn0003748	3036
FBgn0034592	732
FBgn0030096	1811
FBgn0002736	1104
FBgn0028497	2812
FBgn0029966	1878
FBgn0004656	7790
FBgn0003023	3227
FBgn0011674	3919
FBgn0030014	1372
FBgn0030164	1471
FBgn0034683	1215
FBgn0003390	1803
FBgn0034755	565
FBgn0021979	1457
FBgn0030102	2067
FBgn0030015	1258
FBgn0034776	990
FBgn0034708	3364
FBgn0030052	2657
FBgn0034819	383
FBgn0029986	2046
FBgn0034645	407
FBgn0029147	1875
FBgn0029949	1477
FBgn0029987	639
FBgn0005631	6384
FBgn0004656	5933
FBgn0011661	2395
FBgn0011661	2917
FBgn0034658	552
FBgn0015903	2645
FBgn0034821	1377
FBgn0034753	882
FBgn0030061	1870
FBgn0034697	2716
FBgn0034783	1541
FBgn0030010	1815
FBgn0030030	2119
FBgn0030087	4688
FBgn0025864	6174
FBgn0243516	3341
FBgn0030141	2356
FBgn0029977	1461
FBgn0026149	1652
FBgn0040236	5854
FBgn0030117	636
FBgn0029945	1933
FBgn0013272	4256
FBgn0004045	1570
FBgn0010228	1199
FBgn0020312	3374
FBgn0050291	1652
FBgn0086450	3374
FBgn0034579	692
FBgn0010660	5325
FBgn0034582	1193
FBgn0030049	4020
FBgn0050391	1504
FBgn0029955	1847
FBgn0030056	1979
FBgn0029957	2684
FBgn0034735	2082
FBgn0050281	1007
FBgn0040091	1740
FBgn0034611	2310
FBgn0030034	4614
FBgn0030060	1636
FBgn0011871	71
FBgn0030156	2109
FBgn0030187	1333
FBgn0025573	1182
FBgn0030204	1179
FBgn0034860	1297
FBgn0030137	825
FBgn0030230	2826
FBgn0034856	1339
FBgn0030000	1981
FBgn0034694	2401
FBgn0030087	4685
FBgn0000427	5699
FBgn0027108	2979
FBgn0011770	973
FBgn0029911	2582
FBgn0029952	769
FBgn0030159	914
FBgn0029928	1424
FBgn0034623	851
FBgn0053143	3903
FBgn0052679	765
FBgn0041239	1188
FBgn0029885	836
FBgn0052687	2347
FBgn0034647	1278
FBgn0034720	4695
FBgn0029959	1127
FBgn0034766	989
FBgn0034638	1108
FBgn0029999	2071
FBgn0034700	324
FBgn0030089	4647
FBgn0034715	2181
FBgn0027786	1481
FBgn0035392	1777
FBgn0034899	646
FBgn0034907	1078
FBgn0000618	481
FBgn0035165	1164
FBgn0004875	7234
FBgn0035142	6215
FBgn0052668	2592
FBgn0001624	2130
FBgn0034894	1734
FBgn0019643	1253
FBgn0025336	1428
FBgn0035141	703
FBgn0030520	2350
FBgn0030351	716
FBgn0035231	1707
FBgn0030362	1061
FBgn0034889	920
FBgn0034946	1868
FBgn0030328	3694
FBgn0034962	2245
FBgn0030297	1122
FBgn0030502	2906
FBgn0001123	1634
FBgn0035414	1847
FBgn0035218	1599
FBgn0052264	3788
FBgn0035144	2823
FBgn0034963	906
FBgn0025725	4006
FBgn0004649	6270
FBgn0004373	4434
FBgn0034928	1121
FBgn0035481	4354
FBgn0034956	1753
FBgn0035097	781
FBgn0035181	936
FBgn0035402	2779
FBgn0001624	4707
FBgn0052296	5559
FBgn0035540	1553
FBgn0020764	1904
FBgn0035110	929
FBgn0261243	3930
FBgn0035438	771
FBgn0004167	13516
FBgn0035443	2286
FBgn0011361	885
FBgn0022708	1074
FBgn0035332	2130
FBgn0052655	1250
FBgn0035060	4421
FBgn0034987	6995
FBgn0052302	1077
FBgn0035092	2049
FBgn0035272	907
FBgn0030309	974
FBgn0035001	4923
FBgn0004516	3042
FBgn0041147	2493
FBgn0052240	583
FBgn0035022	602
FBgn0035004	1390
FBgn0005636	3427
FBgn0021895	2090
FBgn0030268	3393
FBgn0035178	3945
FBgn0035100	2616
FBgn0261277	1046
FBgn0000259	964
FBgn0030301	2800
FBgn0052282	309
FBgn0030385	1980
FBgn0030459	2112
FBgn0013755	745
FBgn0015585	317
FBgn0030521	1434
FBgn0020509	479
FBgn0030272	489
FBgn0000346	3111
FBgn0030420	2728
FBgn0003218	4300
FBgn0030468	1665
FBgn0030505	5858
FBgn0011297	1700
FBgn0030509	837
FBgn0030555	2901
FBgn0002183	3597
FBgn0035534	529
FBgn0034997	3516
FBgn0015372	1608
FBgn0035131	2130
FBgn0040309	992
FBgn0019886	3688
FBgn0030399	1026
FBgn0030395	2204
FBgn0030511	1661
FBgn0035032	573
FBgn0030566	1012
FBgn0035152	1414
FBgn0035002	3202
FBgn0028577	2511
FBgn0035461	1569
FBgn0023081	5108
FBgn0047135	861
FBgn0020386	2756
FBgn0030319	772
FBgn0035315	1034
FBgn0045502	1227
FBgn0030313	934
FBgn0035542	2020
FBgn0030336	3648
FBgn0003138	1904
FBgn0052260	1822
FBgn0035294	1688
FBgn0030425	2567
FBgn0030261	574
FBgn0035423	672
FBgn0015024	2808
FBgn0035207	3818
FBgn0035316	1631
FBgn0035554	321
FBgn0030247	1379
FBgn0035545	681
FBgn0035489	1942
FBgn0029514	1595
FBgn0026713	1942
FBgn0035328	1431
FBgn0004636	2758
FBgn0030398	818
FBgn0035266	2260
FBgn0052272	73
FBgn0034986	708
FBgn0035323	636
FBgn0030576	2709
FBgn0035426	923
FBgn0030478	2624
FBgn0035235	3817
FBgn0005775	3763
FBgn0035252	889
FBgn0035283	1820
FBgn0034968	642
FBgn0001257	1178
FBgn0034909	1949
FBgn0030245	1616
FBgn0025676	1393
FBgn0035473	886
FBgn0034974	2850
FBgn0015300	872
FBgn0035512	890
FBgn0035103	1582
FBgn0024753	2742
FBgn0026259	4117
FBgn0035539	2356
FBgn0030334	1416
FBgn0011950	73
FBgn0035375	2769
FBgn0030366	5647
FBgn0035265	1899
FBgn0024277	4187
FBgn0015903	2822
FBgn0030540	1005
FBgn0035533	2543
FBgn0030494	870
FBgn0035572	384
FBgn0030330	3257
FBgn0030345	1758
FBgn0035280	901
FBgn0001624	5147
FBgn0064227	440
FBgn0011980	82
FBgn0052274	210
FBgn0026268	965
FBgn0035196	1083
FBgn0030532	5660
FBgn0043458	3172
FBgn0035148	1037
FBgn0035140	1123
FBgn0010303	2724
FBgn0035206	1466
FBgn0013764	2148
FBgn0010198	672
FBgn0035424	7368
FBgn0035557	2908
FBgn0015903	2783
FBgn0028738	731
FBgn0035039	1735
FBgn0035397	3035
FBgn0001087	3853
FBgn0025334	765
FBgn0035050	1648
FBgn0035571	1153
FBgn0035137	4005
FBgn0035213	2847
FBgn0010435	2526
FBgn0022343	1093
FBgn0030300	2614
FBgn0014133	4807
FBgn0050430	425
FBgn0035500	4283
FBgn0052280	1095
FBgn0028577	2464
FBgn0030456	2254
FBgn0011974	82
FBgn0035574	7292
FBgn0010246	3375
FBgn0010909	5490
FBgn0035546	808
FBgn0035011	525
FBgn0260862	1366
FBgn0034925	1227
FBgn0004181	1314
FBgn0034871	848
FBgn0035187	2179
FBgn0035343	885
FBgn0035407	1303
FBgn0004880	3641
FBgn0035470	1531
FBgn0030243	4449
FBgn0040291	506
FBgn0004047	1489
FBgn0030525	1250
FBgn0035047	1919
FBgn0035583	682
FBgn0052485	1130
FBgn0035432	1947
FBgn0004430	492
FBgn0001083	4694
FBgn0030574	3302
FBgn0261243	3452
FBgn0034994	2151
FBgn0035285	1209
FBgn0030429	2035
FBgn0000259	1329
FBgn0030364	1259
FBgn0030347	1528
FBgn0052344	2692
FBgn0035060	3980
FBgn0035139	761
FBgn0034957	2283
FBgn0005634	6492
FBgn0027616	2798
FBgn0030529	1385
FBgn0030293	4252
FBgn0035497	2559
FBgn0011855	72
FBgn0035113	3966
FBgn0002791	2557
FBgn0035059	705
FBgn0034979	2959
FBgn0030536	1255
FBgn0043792	1611
FBgn0001218	3027
FBgn0003321	3280
FBgn0041171	5352
FBgn0035409	932
FBgn0020386	3993
FBgn0030449	751
FBgn0034948	1618
FBgn0030291	790
FBgn0004429	615
FBgn0002872	4092
FBgn0030369	1885
FBgn0030260	790
FBgn0015544	1839
FBgn0035258	663
FBgn0030317	2150
FBgn0035203	1438
FBgn0035481	3165
FBgn0015010	1007
FBgn0029105	2736
FBgn0035312	1183
FBgn0050420	3274
FBgn0030554	2039
FBgn0010391	2074
FBgn0026592	1600
FBgn0004370	7295
FBgn0035498	3116
FBgn0030439	1706
FBgn0030332	1033
FBgn0035497	3435
FBgn0052278	844
FBgn0045479	1371
FBgn0035020	680
FBgn0030242	2242
FBgn0030400	3756
FBgn0024945	1558
FBgn0030465	1636
FBgn0052639	642
FBgn0002787	1490
FBgn0052627	3750
FBgn0035026	3175
FBgn0002562	2451
FBgn0034894	1948
FBgn0002878	4825
FBgn0030417	2238
FBgn0035007	1522
FBgn0035181	1105
FBgn0047330	598
FBgn0024753	2852
FBgn0011975	82
FBgn0035167	1311
FBgn0035008	832
FBgn0035194	1165
FBgn0034976	5274
FBgn0011948	73
FBgn0035321	1400
FBgn0020521	1151
FBgn0030447	1014
FBgn0035475	1286
FBgn0050428	1288
FBgn0043792	1800
FBgn0015268	1381
FBgn0050421	5164
FBgn0030478	2554
FBgn0030412	5421
FBgn0052243	1633
FBgn0053159	774
FBgn0035158	1923
FBgn0004795	4289
FBgn0035173	4593
FBgn0050163	498
FBgn0035397	2984
FBgn0035347	4415
FBgn0024194	1673
FBgn0030344	4047
FBgn0041233	1200
FBgn0011828	5209
FBgn0030286	5756
FBgn0041210	5182
FBgn0030478	2507
FBgn0030240	3358
FBgn0050419	3805
FBgn0035371	2136
FBgn0030251	2045
FBgn0035431	958
FBgn0025592	1933
FBgn0041630	2006
FBgn0035455	1201
FBgn0034913	1174
FBgn0052475	2963
FBgn0040850	484
FBgn0052285	73
FBgn0000157	2161
FBgn0035217	1647
FBgn0028484	4378
FBgn0000157	2582
FBgn0026189	3827
FBgn0041582	4162
FBgn0004167	13453
FBgn0035151	2306
FBgn0019660	573
FBgn0050172	434
FBgn0035012	582
FBgn0052845	1161
FBgn0035432	2192
FBgn0030370	1298
FBgn0030357	1102
FBgn0030406	1937
FBgn0035337	1018
FBgn0002872	4155
FBgn0035568	1142
FBgn0261524	1980
FBgn0002607	793
FBgn0004888	1500
FBgn0035107	1641
FBgn0035437	3596
FBgn0030570	772
FBgn0261085	4823
FBgn0035150	3250
FBgn0035268	2687
FBgn0035397	3145
FBgn0035431	934
FBgn0035204	2143
FBgn0052635	3363
FBgn0027111	1892
FBgn0030292	496
FBgn0035532	1126
FBgn0035517	830
FBgn0035438	1122
FBgn0023000	1919
FBgn0024234	1667
FBgn0011296	797
FBgn0034893	780
FBgn0040859	797
FBgn0001218	2981
FBgn0035483	1239
FBgn0005612	2485
FBgn0030582	3442
FBgn0035236	2006
FBgn0004055	2475
FBgn0052268	387
FBgn0035479	611
FBgn0001624	4864
FBgn0010435	2280
FBgn0034897	3095
FBgn0004169	1498
FBgn0030512	4319
FBgn0023170	289
FBgn0035449	2448
FBgn0035136	3346
FBgn0035192	2971
FBgn0040153	1765
FBgn0052641	443
FBgn0030539	769
FBgn0013751	2104
FBgn0034967	777
FBgn0030342	2023
FBgn0035348	1245
FBgn0052288	72
FBgn0035246	2587
FBgn0030482	2521
FBgn0035397	2681
FBgn0028552	1103
FBgn0052595	611
FBgn0034878	2435
FBgn0034886	3930
FBgn0052277	850
FBgn0041709	1344
FBgn0035477	3321
FBgn0030359	2344
FBgn0035149	1120
FBgn0034926	4593
FBgn0015829	1049
FBgn0011853	72
FBgn0035109	1337
FBgn0024277	9245
FBgn0030276	2262
FBgn0035585	552
FBgn0035405	1918
FBgn0030403	2520
FBgn0030306	819
FBgn0035235	3704
FBgn0035348	1538
FBgn0052284	457
FBgn0005410	5989
FBgn0035247	1106
FBgn0005640	2698
FBgn0035006	1765
FBgn0024753	2891
FBgn0010278	2498
FBgn0261244	5875
FBgn0030270	664
FBgn0004516	3143
FBgn0030258	855
FBgn0035380	1631
FBgn0052671	871
FBgn0030298	1221
FBgn0035009	525
FBgn0003943	2710
FBgn0025592	1713
FBgn0030451	1155
FBgn0001624	2582
FBgn0011852	72
FBgn0035078	1202
FBgn0011828	5296
FBgn0035541	677
FBgn0030239	789
FBgn0035500	3995
FBgn0035462	2268
FBgn0035321	1246
FBgn0034951	2102
FBgn0014133	5194
FBgn0035478	565
FBgn0030323	1156
FBgn0030569	3682
FBgn0035041	2897
FBgn0086129	3934
FBgn0035499	1464
FBgn0030418	1403
FBgn0002948	2407
FBgn0035300	1554
FBgn0030443	1838
FBgn0035490	2694
FBgn0035552	1406
FBgn0035254	1132
FBgn0010198	735
FBgn0030434	1301
FBgn0030518	897
FBgn0035518	2631
FBgn0030441	995
FBgn0035021	1874
FBgn0003353	2718
FBgn0035425	1643
FBgn0030249	3180
FBgn0030501	994
FBgn0030432	1715
FBgn0052627	4446
FBgn0052280	1440
FBgn0035293	2754
FBgn0035346	1825
FBgn0035205	3777
FBgn0004378	3896
FBgn0035046	700
FBgn0034979	2807
FBgn0035505	1356
FBgn0011983	82
FBgn0030577	760
FBgn0020386	3704
FBgn0035229	5385
FBgn0034988	1486
FBgn0034879	1121
FBgn0015040	1740
FBgn0035262	2538
FBgn0030365	1626
FBgn0035397	3092
FBgn0052846	1382
FBgn0041203	5627
FBgn0035227	4644
FBgn0041342	2406
FBgn0024308	13475
FBgn0035237	7814
FBgn0028567	751
FBgn0040308	1031
FBgn0004428	580
FBgn0030506	3037
FBgn0004552	536
FBgn0035444	880
FBgn0004372	2267
FBgn0035088	980
FBgn0003715	4435
FBgn0027498	2110
FBgn0035124	1498
FBgn0030467	1413
FBgn0030390	1182
FBgn0000541	7823
FBgn0035431	1023
FBgn0035318	1372
FBgn0035348	1465
FBgn0035169	1237
FBgn0067864	3260
FBgn0011204	2768
FBgn0030269	1812
FBgn0020521	2652
FBgn0017561	3774
FBgn0020255	1625
FBgn0035132	1844
FBgn0035266	2329
FBgn0035068	519
FBgn0052481	74
FBgn0004864	5085
FBgn0004426	487
FBgn0035082	707
FBgn0030556	2240
FBgn0030304	2481
FBgn0086675	3022
FBgn0011296	735
FBgn0004427	480
FBgn0030268	3669
FBgn0030537	1933
FBgn0030334	1073
FBgn0026570	1190
FBgn0035271	356
FBgn0035432	1959
FBgn0011828	5139
FBgn0035234	1807
FBgn0035103	1866
FBgn0040666	457
FBgn0035400	2973
FBgn0035025	2346
FBgn0035392	2058
FBgn0261243	3659
FBgn0035511	552
FBgn0052480	74
FBgn0004649	6351
FBgn0030356	654
FBgn0035046	683
FBgn0052657	353
FBgn0035209	541
FBgn0035469	543
FBgn0005640	2887
FBgn0030457	1938
FBgn0004581	4021
FBgn0030290	746
FBgn0035397	2690
FBgn0260985	1135
FBgn0035249	1534
FBgn0034885	1089
FBgn0035170	2715
FBgn0035211	1887
FBgn0035073	3308
FBgn0030327	2794
FBgn0035542	1040
FBgn0052237	2945
FBgn0034958	1697
FBgn0035335	595
FBgn0035416	4661
FBgn0052250	1399
FBgn0035145	4691
FBgn0030583	606
FBgn0030323	1076
FBgn0030362	1102
FBgn0035101	2696
FBgn0001148	1634
FBgn0035186	816
FBgn0034964	6360
FBgn0035001	6424
FBgn0035160	1189
FBgn0052479	6356
FBgn0052280	1110
FBgn0035358	934
FBgn0005638	2785
FBgn0030528	1114
FBgn0035164	848
FBgn0001254	1704
FBgn0034900	617
FBgn0030504	4479
FBgn0015360	3377
FBgn0003943	2475
FBgn0035032	548
FBgn0035429	2469
FBgn0035154	1470
FBgn0035034	899
FBgn0035415	570
FBgn0041342	2496
FBgn0035084	1065
FBgn0034886	4422
FBgn0041205	1413
FBgn0086674	2755
FBgn0030384	1241
FBgn0035577	4357
FBgn0030266	11076
FBgn0030545	704
FBgn0034938	1303
FBgn0003277	6759
FBgn0030480	516
FBgn0035397	2640
FBgn0052333	4860
FBgn0062517	1133
FBgn0035281	1133
FBgn0035523	2518
FBgn0004169	1522
FBgn0035584	789
FBgn0030276	2277
FBgn0017561	3979
FBgn0052313	733
FBgn0035251	1275
FBgn0035151	2375
FBgn0030391	1620
FBgn0010317	1492
FBgn0035484	1942
FBgn0034901	581
FBgn0024277	3466
FBgn0004870	4964
FBgn0035241	5908
FBgn0035232	2729
FBgn0040507	4110
FBgn0035385	3075
FBgn0030562	1136
FBgn0052651	3719
FBgn0030573	864
FBgn0052262	1036
FBgn0001123	1847
FBgn0035199	917
FBgn0052329	72
FBgn0016794	4678
FBgn0052330	72
FBgn0004516	3370
FBgn0028664	799
FBgn0035346	1896
FBgn0030322	541
FBgn0020386	3469
FBgn0030421	1925
FBgn0035016	2087
FBgn0041706	1465
FBgn0034909	2105
FBgn0052488	1040
FBgn0035298	1969
FBgn0025463	2006
FBgn0030328	2944
FBgn0046793	1463
FBgn0035336	2708
FBgn0030499	3280
FBgn0030263	1316
FBgn0030407	2076
FBgn0030431	1235
FBgn0000449	1714
FBgn0027547	1194
FBgn0013342	1404
FBgn0030474	2600
FBgn0052312	72
FBgn0052649	2242
FBgn0019886	3656
FBgn0027259	1018
FBgn0035002	2565
FBgn0030248	3114
FBgn0001218	3220
FBgn0020513	1827
FBgn0030437	1723
FBgn0035563	354
FBgn0034931	1321
FBgn0035347	4402
FBgn0030508	2315
FBgn0052266	526
FBgn0019643	1471
FBgn0030411	1202
FBgn0015024	2077
FBgn0030396	2313
FBgn0003295	1804
FBgn0034997	3276
FBgn0030571	771
FBgn0030257	2436
FBgn0034939	2034
FBgn0030507	1201
FBgn0086906	55016
FBgn0003008	819
FBgn0030311	639
FBgn0035496	1072
FBgn0034945	946
FBgn0024753	2602
FBgn0020386	2404
FBgn0026749	1113
FBgn0030391	1590
FBgn0052328	72
FBgn0035501	1959
FBgn0250871	4257
FBgn0030346	1480
FBgn0035542	1926
FBgn0034990	1415
FBgn0000241	2732
FBgn0020508	849
FBgn0030234	1391
FBgn0035243	662
FBgn0035528	1001
FBgn0041342	2526
FBgn0035299	1119
FBgn0030389	570
FBgn0000541	8834
FBgn0028699	1834
FBgn0010317	1485
FBgn0011976	82
FBgn0030274	2286
FBgn0035043	1555
FBgn0040688	613
FBgn0050181	1608
FBgn0035355	636
FBgn0042712	2429
FBgn0025352	1653
FBgn0043792	1672
FBgn0042199	300
FBgn0034933	2254
FBgn0011951	73
FBgn0034882	938
FBgn0022702	1635
FBgn0050420	2685
FBgn0014073	5236
FBgn0030283	650
FBgn0043001	683
FBgn0000037	4833
FBgn0030486	7547
FBgn0035315	608
FBgn0003138	2606
FBgn0030245	1717
FBgn0041171	5308
FBgn0010909	4284
FBgn0050169	3262
FBgn0035384	921
FBgn0035161	625
FBgn0035325	1175
FBgn0034973	468
FBgn0004910	2856
FBgn0035159	1001
FBgn0035031	975
FBgn0035208	972
FBgn0034888	1120
FBgn0035375	2658
FBgn0027537	2809
FBgn0035539	2096
FBgn0010435	2252
FBgn0260456	2057
FBgn0040859	823
FBgn0001612	3543
FBgn0001624	4867
FBgn0021875	1290
FBgn0030328	3053
FBgn0035360	1647
FBgn0034908	2140
FBgn0030479	913
FBgn0034968	628
FBgn0011982	82
FBgn0016762	1235
FBgn0035390	1592
FBgn0027790	807
FBgn0035484	2861
FBgn0035143	1422
FBgn0003411	768
FBgn0041342	2301
FBgn0035206	1426
FBgn0030321	2969
FBgn0004373	6357
FBgn0030478	2783
FBgn0035047	1717
FBgn0035427	1340
FBgn0035542	2068
FBgn0034963	966
FBgn0001257	1630
FBgn0034885	1088
FBgn0035146	2191
FBgn0013751	2085
FBgn0023477	1113
FBgn0034946	1857
FBgn0035440	1636
FBgn0015245	2366
FBgn0025725	4102
FBgn0027599	1754
FBgn0030362	1119
FBgn0028577	2711
FBgn0050183	4768
FBgn0023181	1605
FBgn0034921	1324
FBgn0052303	72
FBgn0040281	2407
FBgn0030377	1713
FBgn0052238	2031
FBgn0010246	3596
FBgn0011695	598
FBgn0030367	2052
FBgn0035145	5510
FBgn0052484	2727
FBgn0027616	2684
FBgn0030276	2302
FBgn0035334	616
FBgn0034885	1128
FBgn0035553	2124
FBgn0052279	334
FBgn0035500	4028
FBgn0027903	1392
FBgn0010381	374
FBgn0035438	982
FBgn0030317	2141
FBgn0035253	3855
FBgn0035110	926
FBgn0027786	1431
FBgn0010246	3445
FBgn0002183	3714
FBgn0035100	2642
FBgn0001233	2902
FBgn0035515	1676
FBgn0010909	4578
FBgn0035404	971
FBgn0035434	336
FBgn0041147	2503
FBgn0030309	976
FBgn0035094	2774
FBgn0035397	2990
FBgn0026593	1492
FBgn0003218	4188
FBgn0052263	803
FBgn0052640	444
FBgn0030524	712
FBgn0035085	1389
FBgn0024753	2817
FBgn0011981	82
FBgn0035575	1958
FBgn0052650	1167
FBgn0030294	1627
FBgn0010414	3180
FBgn0027498	1819
FBgn0035153	2331
FBgn0035513	953
FBgn0005640	3641
FBgn0035421	1716
FBgn0030400	2593
FBgn0052633	1438
FBgn0030394	1326
FBgn0002723	3754
FBgn0030558	1976
FBgn0034999	2319
FBgn0035070	786
FBgn0035207	3770
FBgn0052255	1410
FBgn0030278	557
FBgn0035372	1290
FBgn0011977	82
FBgn0034894	1879
FBgn0034883	966
FBgn0030485	1770
FBgn0030254	1137
FBgn0015024	1918
FBgn0003366	8758
FBgn0260963	3550
FBgn0035005	1340
FBgn0052627	4542
FBgn0020386	4125
FBgn0035247	1236
FBgn0052601	967
FBgn0026713	3866
FBgn0035582	1542
FBgn0030244	962
FBgn0052647	1215
FBgn0004511	3963
FBgn0034975	6971
FBgn0035248	517
FBgn0035014	839
FBgn0030574	3452
FBgn0035020	910
FBgn0030433	675
FBgn0045478	1300
FBgn0052281	1535
FBgn0035256	2058
FBgn0026189	4106
FBgn0030469	2513
FBgn0052647	1169
FBgn0030478	2353
FBgn0011949	73
FBgn0035103	1652
FBgn0030492	994
FBgn0035001	6812
FBgn0019886	3715
FBgn0030541	2195
FBgn0030412	5421
FBgn0041630	2148
FBgn0030268	3498
FBgn0014388	4296
FBgn0034974	2789
FBgn0004795	4304
FBgn0034886	2855
FBgn0001257	1000
FBgn0047135	735
FBgn0024277	4904
FBgn0035165	1266
FBgn0035382	1645
FBgn0021742	1747
FBgn0035397	2891
FBgn0035193	1181
FBgn0000808	1897
FBgn0035476	1034
FBgn0052319	793
FBgn0052666	4216
FBgn0050429	1062
FBgn0035491	538
FBgn0020372	1506
FBgn0034878	2480
FBgn0035401	1475
FBgn0035432	2023
FBgn0000259	3118
FBgn0035558	2677
FBgn0030237	841
FBgn0035425	1519
FBgn0030358	3790
FBgn0002564	2498
FBgn0027587	3105
FBgn0040309	1013
FBgn0035318	1290
FBgn0035238	1226
FBgn0030367	1993
FBgn0034915	1054
FBgn0035121	3166
FBgn0034876	1589
FBgn0250862	1433
FBgn0011828	5197
FBgn0030342	1973
FBgn0015801	1649
FBgn0001491	921
FBgn0003401	1687
FBgn0035199	2135
FBgn0035431	1049
FBgn0020248	2370
FBgn0034946	1927
FBgn0052660	582
FBgn0013764	2124
FBgn0035569	619
FBgn0003353	2754
FBgn0001624	5324
FBgn0030329	1763
FBgn0030361	2289
FBgn0035359	1062
FBgn0035195	2366
FBgn0028999	3181
FBgn0001325	2547
FBgn0000173	1881
FBgn0030318	2055
FBgn0035481	4435
FBgn0011653	3666
FBgn0030268	3579
FBgn0028686	1488
FBgn0034923	1809
FBgn0030277	827
FBgn0066365	2698
FBgn0030360	1649
FBgn0030514	3161
FBgn0025806	1000
FBgn0052631	1294
FBgn0041630	2210
FBgn0035137	4011
FBgn0052318	751
FBgn0035090	1756
FBgn0052645	3531
FBgn0045477	1542
FBgn0044452	6229
FBgn0035557	3106
FBgn0030300	2472
FBgn0050199	72
FBgn0035424	5172
FBgn0001145	1821
FBgn0004370	7282
FBgn0035521	440
FBgn0050177	1529
FBgn0013342	1477
FBgn0035500	3833
FBgn0035213	2579
FBgn0027786	1419
FBgn0035142	6295
FBgn0030310	1133
FBgn0035570	354
FBgn0035003	926
FBgn0025525	5127
FBgn0030241	2430
FBgn0020909	1303
FBgn0028504	2330
FBgn0028411	526
FBgn0022343	1161
FBgn0035179	1451
FBgn0025712	1290
FBgn0030512	4200
FBgn0011236	3068
FBgn0011694	355
FBgn0030478	2488
FBgn0052304	661
FBgn0035057	1293
FBgn0013548	2651
FBgn0261274	2238
FBgn0035538	2434
FBgn0000038	789
FBgn0052264	4289
FBgn0052486	2360
FBgn0034982	2534
FBgn0035155	1284
FBgn0035445	1636
FBgn0035370	1323
FBgn0019948	1563
FBgn0035216	1952
FBgn0035439	2984
FBgn0052598	971
FBgn0010246	3460
FBgn0035331	3264
FBgn0034959	1612
FBgn0035089	543
FBgn0030373	819
FBgn0000499	2844
FBgn0052267	489
FBgn0030530	2631
FBgn0025578	279
FBgn0035056	1645
FBgn0041203	4964
FBgn0060296	3037
FBgn0261243	3729
FBgn0034898	1140
